aws.general,TraditionalServer,traditional-server.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Server_48_Light.svg
aws.general,TraditionalServer,traditional-server-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Server_48_Dark.svg
aws.general,User,user.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_User_48_Light.svg
aws.general,User,user-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_User_48_Dark.svg
aws.general,Users,users.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Light/Res_Users_48_Light.svg
aws.general,Users,users-dark.png,Resource-Icons_07312025/Res_General-Icons/Res_48_Dark/Res_Users_48_Dark.svg
aws.integration,ApplicationIntegration,application-integration.png,Category-Icons_07312025/Arch-Category_64/Arch-Category_Application-Integration_64.svg
aws.integration,Appsync,appsync.png,Architecture-Service-Icons_07312025/Arch_App-Integration/64/Arch_AWS-AppSync_64.svg
aws.integration,ConsoleMobileApplication,console-mobile-application.png,Architecture-Service-Icons_07312025/Arch_Management-Governance/64/Arch_AWS-Console-Mobile-Application_64.svg
aws.integration,EventResource,event-resource.png,NOT_FOUND
